Game,Event,Attacking_Team,Defending_Team,Time_Elapsed,Atk_Active_20s,Def_Active_20s,Activation_Gap_20s,Atk_C0_Slot_20s,Atk_C1_Battle_20s,Atk_C3_Possess_20s,Atk_C5_Crease_20s,Def_C0_Slot_20s,Def_C1_Battle_20s,Def_C3_Possess_20s,Def_C5_Crease_20s,Atk_Active_10s,Def_Active_10s,Activation_Gap_10s,Atk_C0_Slot_10s,Atk_C1_Battle_10s,Atk_C3_Possess_10s,Atk_C5_Crease_10s,Def_C0_Slot_10s,Def_C1_Battle_10s,Def_C3_Possess_10s,Def_C5_Crease_10s,Atk_Active_5s,Def_Active_5s,Activation_Gap_5s,Atk_C0_Slot_5s,Atk_C1_Battle_5s,Atk_C3_Possess_5s,Atk_C5_Crease_5s,Def_C0_Slot_5s,Def_C1_Battle_5s,Def_C3_Possess_5s,Def_C5_Crease_5s,Atk_Active_2s,Def_Active_2s,Activation_Gap_2s,Atk_C0_Slot_2s,Atk_C1_Battle_2s,Atk_C3_Possess_2s,Atk_C5_Crease_2s,Def_C0_Slot_2s,Def_C1_Battle_2s,Def_C3_Possess_2s,Def_C5_Crease_2s,Atk_Active_1s,Def_Active_1s,Activation_Gap_1s,Atk_C0_Slot_1s,Atk_C1_Battle_1s,Atk_C3_Possess_1s,Atk_C5_Crease_1s,Def_C0_Slot_1s,Def_C1_Battle_1s,Def_C3_Possess_1s,Def_C5_Crease_1s
TeamA@TeamD,Shot,Team D,Team A,2827,1.42,1.29,0.12,0.4,0.6923076923076923,0.2,0.12307692307692308,0.3076923076923077,0.7692307692307693,0.12307692307692308,0.09230769230769231,1.94,1.57,0.37,0.7142857142857143,0.6857142857142857,0.3142857142857143,0.22857142857142856,0.5142857142857142,0.7428571428571429,0.14285714285714285,0.17142857142857143,2.16,1.89,0.26,0.7368421052631579,0.8421052631578947,0.21052631578947367,0.3684210526315789,0.6842105263157895,0.6842105263157895,0.21052631578947367,0.3157894736842105,2.6,2.2,0.4,1.0,1.5,0.1,0.0,0.9,0.7,0.3,0.3,4.75,4.75,0.0,2.0,2.75,0.0,0.0,2.0,1.5,0.5,0.75
TeamA@TeamD,Shot,Team A,Team D,2865,1.65,2.36,-0.71,0.6,0.7636363636363637,0.2,0.09090909090909091,0.8909090909090909,1.0363636363636364,0.09090909090909091,0.34545454545454546,2.07,3.03,-0.97,0.8666666666666667,0.8,0.23333333333333334,0.16666666666666666,1.4666666666666666,0.9666666666666667,0.16666666666666666,0.43333333333333335,2.07,2.36,-0.29,0.5,0.9285714285714286,0.35714285714285715,0.2857142857142857,1.0714285714285714,0.6428571428571429,0.07142857142857142,0.5714285714285714,2.0,1.43,0.57,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.0,0.8571428571428571,0.5714285714285714,0.0,0.0,2.0,2.0,0.0,0.6,1.2,0.2,0.0,1.2,0.8,0.0,0.0
TeamA@TeamD,Shot,Team A,Team D,2910,1.79,1.87,-0.08,0.27631578947368424,1.0394736842105263,0.34210526315789475,0.13157894736842105,0.4868421052631579,1.013157894736842,0.21052631578947367,0.15789473684210525,1.94,2.69,-0.75,0.4375,0.90625,0.34375,0.25,0.96875,1.03125,0.375,0.3125,1.94,2.61,-0.67,0.6111111111111112,0.9444444444444444,0.2222222222222222,0.16666666666666666,1.1666666666666667,0.8888888888888888,0.05555555555555555,0.5,1.78,2.78,-1.0,0.0,1.1111111111111112,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.5555555555555556,0.0,0.7777777777777778,2.0,3.0,-1.0,0.0,1.0,0.5,0.5,0.5,1.75,0.0,0.75
TeamA@TeamD,Shot,Team D,Team A,2922,1.88,1.54,0.34,0.559322033898305,0.8983050847457628,0.23728813559322035,0.1864406779661017,0.2542372881355932,0.9152542372881356,0.2542372881355932,0.11864406779661017,1.39,1.35,0.03,0.22580645161290322,0.8709677419354839,0.22580645161290322,0.06451612903225806,0.06451612903225806,1.0,0.22580645161290322,0.06451612903225806,1.29,1.35,-0.06,0.23529411764705882,0.7647058823529411,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.9411764705882353,0.17647058823529413,0.11764705882352941,1.33,1.56,-0.22,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,1.3333333333333333,0.0,0.0,1.4,2.0,-0.6,0.6,0.8,0.0,0.0,0.4,1.6,0.0,0.0
TeamA@TeamD,Shot,Team D,Team A,2970,1.16,0.72,0.45,0.04054054054054054,0.6891891891891891,0.40540540540540543,0.02702702702702703,0.14864864864864866,0.5,0.06756756756756757,0.0,1.1,0.78,0.32,0.024390243902439025,0.6585365853658537,0.4146341463414634,0.0,0.1951219512195122,0.5121951219512195,0.07317073170731707,0.0,1.11,0.89,0.21,0.05263157894736842,0.5789473684210527,0.47368421052631576,0.0,0.15789473684210525,0.5789473684210527,0.15789473684210525,0.0,1.0,1.11,-0.11,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,1.8,1.6,0.2,0.2,1.0,0.6,0.0,0.6,0.4,0.6,0.0
TeamA@TeamD,Shot,Team D,Team A,3009,2.28,2.19,0.09,0.7368421052631579,0.9122807017543859,0.5087719298245614,0.12280701754385964,1.263157894736842,0.7192982456140351,0.10526315789473684,0.10526315789473684,1.87,1.97,-0.1,0.5666666666666667,0.6,0.6666666666666666,0.03333333333333333,1.0666666666666667,0.7,0.06666666666666667,0.13333333333333333,1.12,1.56,-0.44,0.0,0.4375,0.6875,0.0,0.75,0.6875,0.125,0.0,1.8,3.2,-1.4,0.0,0.4,1.4,0.0,1.0,1.8,0.4,0.0,1.67,4.67,-3.0,0.0,0.6666666666666666,1.0,0.0,1.0,3.0,0.6666666666666666,0.0
TeamA@TeamD,Shot,Team D,Team A,3034,1.62,1.79,-0.18,0.6153846153846154,0.6282051282051282,0.3717948717948718,0.0,0.782051282051282,0.6410256410256411,0.14102564102564102,0.23076923076923078,1.46,1.33,0.13,0.5897435897435898,0.38461538461538464,0.48717948717948717,0.0,0.6923076923076923,0.5641025641025641,0.0,0.07692307692307693,1.16,1.0,0.16,0.2631578947368421,0.3684210526315789,0.5263157894736842,0.0,0.2631578947368421,0.7368421052631579,0.0,0.0,1.71,0.86,0.86,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,2.25,1.0,1.25,0.75,0.5,1.0,0.0,0.5,0.5,0.0,0.0
TeamA@TeamD,Shot,Team A,Team D,3059,1.83,1.6,0.23,0.7,0.7428571428571429,0.12857142857142856,0.2571428571428571,0.6285714285714286,0.5857142857142857,0.2714285714285714,0.11428571428571428,3.09,2.31,0.78,1.4375,0.9375,0.1875,0.53125,1.25,0.65625,0.15625,0.25,3.88,2.56,1.31,1.625,1.25,0.25,0.75,1.625,0.625,0.0,0.3125,4.14,2.57,1.57,2.142857142857143,0.42857142857142855,0.2857142857142857,1.2857142857142858,2.0,0.2857142857142857,0.0,0.2857142857142857,5.0,2.75,2.25,2.25,0.75,0.5,1.5,2.25,0.25,0.0,0.25
TeamA@TeamD,Goal,Team A,Team D,3059,1.83,1.6,0.23,0.7,0.7428571428571429,0.12857142857142856,0.2571428571428571,0.6285714285714286,0.5857142857142857,0.2714285714285714,0.11428571428571428,3.09,2.31,0.78,1.4375,0.9375,0.1875,0.53125,1.25,0.65625,0.15625,0.25,3.88,2.56,1.31,1.625,1.25,0.25,0.75,1.625,0.625,0.0,0.3125,4.14,2.57,1.57,2.142857142857143,0.42857142857142855,0.2857142857142857,1.2857142857142858,2.0,0.2857142857142857,0.0,0.2857142857142857,5.0,2.75,2.25,2.25,0.75,0.5,1.5,2.25,0.25,0.0,0.25
TeamA@TeamD,Shot,Team D,Team A,3092,2.55,2.27,0.28,1.164179104477612,0.9104477611940298,0.3880597014925373,0.08955223880597014,1.0597014925373134,0.835820895522388,0.1044776119402985,0.26865671641791045,2.55,2.03,0.52,1.2121212121212122,0.696969696969697,0.5151515151515151,0.12121212121212122,1.0,0.9090909090909091,0.12121212121212122,0.0,3.0,2.23,0.77,1.5384615384615385,0.7692307692307693,0.6153846153846154,0.07692307692307693,1.1538461538461537,1.0,0.07692307692307693,0.0,3.75,2.25,1.5,1.75,1.25,0.75,0.0,1.75,0.5,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0
TeamA@TeamD,Shot,Team A,Team D,3107,2.81,2.3,0.51,1.2127659574468086,1.1063829787234043,0.2978723404255319,0.19148936170212766,1.0425531914893618,0.8723404255319149,0.23404255319148937,0.14893617021276595,2.96,1.96,1.0,1.2692307692307692,1.1153846153846154,0.34615384615384615,0.23076923076923078,0.9615384615384616,0.8076923076923077,0.11538461538461539,0.07692307692307693,3.27,2.2,1.07,1.4666666666666666,1.0,0.4666666666666667,0.3333333333333333,1.0666666666666667,0.8,0.2,0.13333333333333333,3.14,2.43,0.71,1.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.7142857142857143,1.2857142857142858,0.42857142857142855,0.0,3.5,2.75,0.75,1.5,0.75,0.5,0.75,0.75,1.5,0.5,0.0
TeamA@TeamD,Shot,Team A,Team D,3109,3.27,2.56,0.71,1.3333333333333333,1.3333333333333333,0.3111111111111111,0.28888888888888886,1.1555555555555554,1.0666666666666667,0.17777777777777778,0.15555555555555556,3.56,2.56,1.0,1.36,1.44,0.36,0.4,1.2,1.04,0.2,0.12,4.14,3.14,1.0,1.5714285714285714,1.7142857142857142,0.2857142857142857,0.5714285714285714,1.2142857142857142,1.5,0.35714285714285715,0.07142857142857142,5.33,5.0,0.33,1.5,2.8333333333333335,0.16666666666666666,0.8333333333333334,1.8333333333333333,2.6666666666666665,0.3333333333333333,0.16666666666666666,6.25,5.25,1.0,1.75,3.75,0.0,0.75,2.25,2.25,0.5,0.25
TeamA@TeamD,Shot,Team A,Team D,3151,1.57,1.35,0.22,0.5540540540540541,0.6351351351351351,0.20270270270270271,0.17567567567567569,0.4189189189189189,0.6756756756756757,0.1891891891891892,0.06756756756756757,1.9,1.26,0.64,0.7948717948717948,0.5897435897435898,0.20512820512820512,0.3076923076923077,0.3333333333333333,0.6666666666666666,0.1282051282051282,0.1282051282051282,1.95,1.42,0.53,0.7368421052631579,0.7894736842105263,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.7894736842105263,0.21052631578947367,0.15789473684210525,2.43,2.0,0.43,1.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.5714285714285714,1.1428571428571428,0.14285714285714285,0.14285714285714285,3.25,2.5,0.75,2.0,1.0,0.25,0.0,0.5,1.5,0.25,0.25
TeamA@TeamD,Shot,Team D,Team A,3230,1.74,1.45,0.29,0.42028985507246375,0.855072463768116,0.2898550724637681,0.17391304347826086,0.43478260869565216,0.8260869565217391,0.14492753623188406,0.043478260869565216,1.14,1.8,-0.66,0.2,0.7714285714285715,0.11428571428571428,0.05714285714285714,0.45714285714285713,1.1714285714285715,0.11428571428571428,0.05714285714285714,1.32,2.11,-0.79,0.3157894736842105,0.8421052631578947,0.05263157894736842,0.10526315789473684,0.7894736842105263,1.0,0.21052631578947367,0.10526315789473684,1.22,1.89,-0.67,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.2222222222222223,0.1111111111111111,0.0,1.4,2.0,-0.6,0.0,1.4,0.0,0.0,0.4,1.4,0.2,0.0
TeamA@TeamD,Shot,Team D,Team A,3239,1.66,1.93,-0.27,0.5142857142857142,0.8571428571428571,0.22857142857142856,0.05714285714285714,0.6428571428571429,1.0714285714285714,0.12857142857142856,0.08571428571428572,2.06,2.2,-0.14,0.7714285714285715,0.9142857142857143,0.3142857142857143,0.05714285714285714,0.8571428571428571,1.0571428571428572,0.17142857142857143,0.11428571428571428,2.67,2.06,0.61,1.1666666666666667,0.9444444444444444,0.4444444444444444,0.1111111111111111,1.1666666666666667,0.7777777777777778,0.1111111111111111,0.0,3.29,2.71,0.57,1.4285714285714286,1.0,0.8571428571428571,0.0,1.4285714285714286,1.1428571428571428,0.14285714285714285,0.0,3.25,2.75,0.5,1.5,1.25,0.5,0.0,1.5,1.25,0.0,0.0
TeamA@TeamD,Shot,Team D,Team A,3239,1.66,1.93,-0.27,0.5142857142857142,0.8571428571428571,0.22857142857142856,0.05714285714285714,0.6428571428571429,1.0714285714285714,0.12857142857142856,0.08571428571428572,2.06,2.2,-0.14,0.7714285714285715,0.9142857142857143,0.3142857142857143,0.05714285714285714,0.8571428571428571,1.0571428571428572,0.17142857142857143,0.11428571428571428,2.67,2.06,0.61,1.1666666666666667,0.9444444444444444,0.4444444444444444,0.1111111111111111,1.1666666666666667,0.7777777777777778,0.1111111111111111,0.0,3.29,2.71,0.57,1.4285714285714286,1.0,0.8571428571428571,0.0,1.4285714285714286,1.1428571428571428,0.14285714285714285,0.0,3.25,2.75,0.5,1.5,1.25,0.5,0.0,1.5,1.25,0.0,0.0
TeamA@TeamD,Shot,Team A,Team D,3326,2.11,1.76,0.35,0.4696969696969697,1.0454545454545454,0.4696969696969697,0.12121212121212122,0.45454545454545453,1.1515151515151516,0.09090909090909091,0.06060606060606061,1.57,1.82,-0.25,0.39285714285714285,0.8571428571428571,0.2857142857142857,0.03571428571428571,0.5714285714285714,1.1785714285714286,0.03571428571428571,0.03571428571428571,2.0,2.0,0.0,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.07142857142857142,1.0714285714285714,0.7857142857142857,0.07142857142857142,0.07142857142857142,2.8,2.2,0.6,0.8,1.2,0.6,0.2,1.2,0.6,0.2,0.2,2.0,1.67,0.33,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0
TeamA@TeamD,Shot,Team D,Team A,3355,2.48,2.02,0.47,0.6551724137931034,1.293103448275862,0.3275862068965517,0.20689655172413793,0.7758620689655172,0.896551724137931,0.25862068965517243,0.08620689655172414,1.78,1.81,-0.03,0.25,1.3125,0.21875,0.0,0.65625,0.9375,0.15625,0.0625,1.62,1.62,0.0,0.38095238095238093,0.9047619047619048,0.3333333333333333,0.0,0.6666666666666666,0.6190476190476191,0.23809523809523808,0.09523809523809523,1.45,1.45,0.0,0.36363636363636365,1.0909090909090908,0.0,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0,1.83,2.17,-0.33,0.6666666666666666,1.1666666666666667,0.0,0.0,1.0,1.1666666666666667,0.0,0.0
TeamA@TeamD,Shot,Team D,Team A,3371,2.52,2.58,-0.06,0.90625,0.90625,0.5625,0.140625,1.390625,0.890625,0.125,0.171875,3.03,3.48,-0.45,1.3103448275862069,0.8620689655172413,0.7241379310344828,0.13793103448275862,2.0,1.0,0.10344827586206896,0.3793103448275862,3.38,3.62,-0.25,1.5625,1.125,0.625,0.0625,2.5,0.75,0.125,0.25,3.57,4.29,-0.71,1.5714285714285714,1.1428571428571428,0.8571428571428571,0.0,2.7142857142857144,1.2857142857142858,0.14285714285714285,0.14285714285714285,4.0,4.25,-0.25,1.75,1.5,0.75,0.0,2.75,1.25,0.0,0.25
TeamA@TeamD,Shot,Team D,Team A,3372,2.37,2.5,-0.13,0.9264705882352942,0.8088235294117647,0.47058823529411764,0.16176470588235295,1.338235294117647,0.8529411764705882,0.07352941176470588,0.23529411764705882,2.82,3.21,-0.39,1.303030303030303,0.7272727272727273,0.6060606060606061,0.18181818181818182,1.8181818181818181,0.8181818181818182,0.09090909090909091,0.48484848484848486,2.85,3.0,-0.15,1.4,0.85,0.5,0.1,1.95,0.6,0.1,0.35,2.36,2.55,-0.18,1.2727272727272727,0.6363636363636364,0.2727272727272727,0.18181818181818182,1.4545454545454546,0.5454545454545454,0.0,0.5454545454545454,1.88,2.0,-0.12,1.125,0.5,0.0,0.25,1.0,0.25,0.0,0.75
TeamA@TeamD,Shot,Team D,Team A,3373,2.54,2.7,-0.16,1.0746268656716418,0.8059701492537313,0.4626865671641791,0.19402985074626866,1.4328358208955223,0.8805970149253731,0.07462686567164178,0.31343283582089554,2.88,3.33,-0.45,1.5151515151515151,0.6363636363636364,0.48484848484848486,0.24242424242424243,1.8484848484848484,0.8484848484848485,0.06060606060606061,0.5757575757575758,2.9,3.25,-0.35,1.6,0.6,0.5,0.2,1.95,0.65,0.1,0.55,2.36,2.73,-0.36,1.6363636363636365,0.36363636363636365,0.0,0.36363636363636365,1.3636363636363635,0.36363636363636365,0.0,1.0,4.0,4.75,-0.75,3.25,0.0,0.0,0.75,2.25,0.5,0.0,2.0
TeamA@TeamD,Shot,Team D,Team A,3402,2.36,2.04,0.32,0.7333333333333333,0.8,0.5333333333333333,0.29333333333333333,1.2933333333333332,0.5066666666666667,0.10666666666666667,0.13333333333333333,3.06,3.03,0.03,1.0294117647058822,1.0294117647058822,0.5294117647058824,0.47058823529411764,2.0588235294117645,0.7647058823529411,0.0,0.20588235294117646,2.94,3.44,-0.5,0.875,0.875,0.5625,0.625,2.375,0.875,0.0,0.1875,3.83,4.83,-1.0,1.0,1.3333333333333333,0.3333333333333333,1.1666666666666667,3.3333333333333335,1.0,0.0,0.5,4.67,6.67,-2.0,2.0,1.6666666666666667,0.0,1.0,4.666666666666667,1.0,0.0,1.0
TeamA@TeamD,Shot,Team D,Team A,3526,2.32,2.72,-0.4,1.0923076923076922,0.7692307692307693,0.27692307692307694,0.18461538461538463,1.6,0.5692307692307692,0.26153846153846155,0.2923076923076923,2.84,3.09,-0.25,1.625,0.6875,0.21875,0.3125,2.03125,0.46875,0.1875,0.40625,2.26,2.53,-0.26,1.105263157894737,0.6842105263157895,0.3684210526315789,0.10526315789473684,2.0,0.2631578947368421,0.10526315789473684,0.15789473684210525,2.62,2.38,0.25,1.0,0.875,0.5,0.25,2.0,0.25,0.0,0.125,3.0,2.75,0.25,0.75,1.25,0.5,0.5,2.0,0.5,0.0,0.25
TeamA@TeamD,Shot,Team D,Team A,3531,2.67,2.95,-0.28,1.40625,0.8125,0.234375,0.21875,1.734375,0.671875,0.171875,0.375,2.75,2.92,-0.17,1.3888888888888888,0.9166666666666666,0.2777777777777778,0.16666666666666666,1.8888888888888888,0.5555555555555556,0.08333333333333333,0.3888888888888889,3.28,3.33,-0.06,1.7222222222222223,1.1666666666666667,0.16666666666666666,0.2222222222222222,1.7777777777777777,0.8333333333333334,0.05555555555555555,0.6666666666666666,4.12,3.5,0.62,2.25,1.5,0.375,0.0,1.875,1.0,0.0,0.625,5.0,4.5,0.5,2.75,1.75,0.5,0.0,2.75,1.0,0.0,0.75
TeamF@TeamL,Goal,Team F,Team L,35,8.0,7.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,7.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,7.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,7.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,7.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0
TeamF@TeamL,Shot,Team L,Team F,44,3.06,3.24,-0.18,0.8235294117647058,1.8235294117647058,0.17647058823529413,0.23529411764705882,1.588235294117647,1.4705882352941178,0.11764705882352941,0.058823529411764705,3.06,3.24,-0.18,0.8235294117647058,1.8235294117647058,0.17647058823529413,0.23529411764705882,1.588235294117647,1.4705882352941178,0.11764705882352941,0.058823529411764705,2.27,3.09,-0.82,0.2727272727272727,1.7272727272727273,0.18181818181818182,0.09090909090909091,1.1818181818181819,1.7272727272727273,0.09090909090909091,0.09090909090909091,3.0,3.8,-0.8,0.6,2.2,0.0,0.2,2.4,1.2,0.0,0.2,3.67,3.67,0.0,1.0,2.3333333333333335,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333
TeamF@TeamL,Shot,Team F,Team L,61,1.6,1.6,0.0,0.5777777777777777,0.8444444444444444,0.15555555555555556,0.022222222222222223,0.3111111111111111,1.2444444444444445,0.022222222222222223,0.022222222222222223,0.79,1.53,-0.74,0.0,0.5263157894736842,0.2631578947368421,0.0,0.3157894736842105,1.2105263157894737,0.0,0.0,1.11,1.89,-0.78,0.0,0.7777777777777778,0.3333333333333333,0.0,0.4444444444444444,1.4444444444444444,0.0,0.0,2.0,4.5,-2.5,0.0,1.0,1.0,0.0,2.0,2.5,0.0,0.0,2.0,5.0,-3.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0
TeamF@TeamL,Shot,Team F,Team L,117,1.6,1.24,0.36,0.54,0.7,0.28,0.08,0.42,0.62,0.0,0.2,1.7,2.17,-0.48,0.6521739130434783,0.6956521739130435,0.30434782608695654,0.043478260869565216,0.8260869565217391,0.9130434782608695,0.0,0.43478260869565216,2.17,2.67,-0.5,1.1666666666666667,0.5,0.4166666666666667,0.08333333333333333,1.25,0.75,0.0,0.6666666666666666,2.0,2.8,-0.8,0.6,0.4,1.0,0.0,1.4,0.8,0.0,0.6,2.0,2.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.6666666666666667,0.0,0.0,0.3333333333333333
TeamF@TeamL,Shot,Team L,Team F,131,2.18,1.87,0.31,0.8205128205128205,0.717948717948718,0.23076923076923078,0.41025641025641024,0.6923076923076923,0.8461538461538461,0.1794871794871795,0.15384615384615385,1.5,1.75,-0.25,0.0625,1.1875,0.25,0.0,0.125,1.625,0.0,0.0,2.17,2.5,-0.33,0.0,2.0,0.16666666666666666,0.0,0.3333333333333333,2.1666666666666665,0.0,0.0,2.75,2.0,0.75,0.0,2.75,0.0,0.0,0.25,1.75,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
TeamF@TeamL,Shot,Team F,Team L,188,0.47,1.47,-1.0,0.0,0.3953488372093023,0.06976744186046512,0.0,0.37209302325581395,0.8372093023255814,0.23255813953488372,0.023255813953488372,0.73,1.36,-0.64,0.0,0.5909090909090909,0.13636363636363635,0.0,0.09090909090909091,1.0454545454545454,0.22727272727272727,0.0,1.25,1.58,-0.33,0.0,1.0,0.25,0.0,0.0,1.5,0.08333333333333333,0.0,1.17,1.33,-0.17,0.0,0.6666666666666666,0.5,0.0,0.0,1.3333333333333333,0.0,0.0,1.0,1.25,-0.25,0.0,0.5,0.5,0.0,0.0,1.25,0.0,0.0
TeamF@TeamL,Shot,Team L,Team F,224,1.83,1.38,0.45,0.44680851063829785,1.0,0.3829787234042553,0.0,0.44680851063829785,0.7872340425531915,0.02127659574468085,0.1276595744680851,1.96,1.8,0.16,0.48,1.12,0.36,0.0,0.52,1.08,0.04,0.16,2.73,2.45,0.27,0.8181818181818182,1.4545454545454546,0.45454545454545453,0.0,1.0,1.4545454545454546,0.0,0.0,2.6,2.6,0.0,1.0,1.4,0.2,0.0,1.2,1.4,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0
TeamF@TeamL,Shot,Team F,Team L,255,1.16,1.29,-0.13,0.23684210526315788,0.7368421052631579,0.15789473684210525,0.02631578947368421,0.3684210526315789,0.7368421052631579,0.15789473684210525,0.02631578947368421,1.37,1.22,0.15,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.037037037037037035,0.2962962962962963,0.8888888888888888,0.0,0.037037037037037035,0.94,0.81,0.12,0.0625,0.6875,0.125,0.0625,0.0625,0.75,0.0,0.0,1.6,1.2,0.4,0.2,1.2,0.0,0.2,0.2,1.0,0.0,0.0,2.0,1.33,0.67,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
TeamF@TeamL,Shot,Team L,Team F,283,1.43,1.65,-0.22,0.4594594594594595,0.7297297297297297,0.24324324324324326,0.0,0.6486486486486487,0.7837837837837838,0.16216216216216217,0.05405405405405406,1.62,2.46,-0.83,0.4166666666666667,1.0833333333333333,0.125,0.0,0.9583333333333334,1.1666666666666667,0.25,0.08333333333333333,1.43,1.86,-0.43,0.21428571428571427,1.0,0.21428571428571427,0.0,1.0714285714285714,0.5714285714285714,0.21428571428571427,0.0,1.86,2.0,-0.14,0.42857142857142855,1.2857142857142858,0.14285714285714285,0.0,0.8571428571428571,1.1428571428571428,0.0,0.0,1.75,2.5,-0.75,0.75,0.75,0.25,0.0,1.0,1.5,0.0,0.0
TeamF@TeamL,Shot,Team F,Team L,297,1.66,1.42,0.24,0.5,0.82,0.34,0.0,0.12,0.9,0.4,0.0,1.32,1.6,-0.28,0.0,0.84,0.48,0.0,0.0,0.92,0.68,0.0,1.23,1.31,-0.08,0.0,0.7692307692307693,0.46153846153846156,0.0,0.0,0.9230769230769231,0.38461538461538464,0.0,1.33,1.17,0.17,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1666666666666667,0.0,0.0,1.33,1.0,0.33,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
TeamF@TeamL,Goal,Team F,Team L,397,1.0,1.69,-0.69,0.2619047619047619,0.5238095238095238,0.21428571428571427,0.0,0.5238095238095238,0.7619047619047619,0.3333333333333333,0.07142857142857142,1.72,1.67,0.06,0.3888888888888889,0.9444444444444444,0.3888888888888889,0.0,0.5555555555555556,0.9444444444444444,0.16666666666666666,0.0,2.25,2.5,-0.25,0.375,1.25,0.625,0.0,1.0,1.5,0.0,0.0,2.25,2.5,-0.25,0.75,1.0,0.5,0.0,1.0,1.5,0.0,0.0,1.5,3.0,-1.5,1.0,0.0,0.5,0.0,1.0,2.0,0.0,0.0
TeamF@TeamL,Shot,Team F,Team L,411,2.0,2.11,-0.11,0.5789473684210527,1.0263157894736843,0.39473684210526316,0.0,0.8421052631578947,1.2105263157894737,0.02631578947368421,0.02631578947368421,1.77,1.77,0.0,0.13636363636363635,1.2272727272727273,0.4090909090909091,0.0,0.5,1.2272727272727273,0.045454545454545456,0.0,1.73,2.27,-0.55,0.2727272727272727,1.2727272727272727,0.18181818181818182,0.0,1.0,1.1818181818181819,0.09090909090909091,0.0,2.0,2.2,-0.2,0.6,1.0,0.4,0.0,1.4,0.6,0.2,0.0,2.33,2.0,0.33,1.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
TeamF@TeamL,Shot,Team F,Team L,497,1.14,1.56,-0.42,0.4166666666666667,0.5,0.19444444444444445,0.027777777777777776,0.5555555555555556,0.8888888888888888,0.0,0.1111111111111111,0.77,1.31,-0.54,0.46153846153846156,0.3076923076923077,0.0,0.0,0.6153846153846154,0.6923076923076923,0.0,0.0,1.0,1.5,-0.5,0.25,0.75,0.0,0.0,0.75,0.75,0.0,0.0,1.0,1.5,-0.5,0.25,0.75,0.0,0.0,0.75,0.75,0.0,0.0,1.33,1.67,-0.33,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0
TeamF@TeamL,Shot,Team L,Team F,508,1.05,1.14,-0.08,0.4594594594594595,0.43243243243243246,0.13513513513513514,0.02702702702702703,0.32432432432432434,0.7567567567567568,0.05405405405405406,0.0,0.81,1.15,-0.35,0.3076923076923077,0.2692307692307692,0.19230769230769232,0.038461538461538464,0.23076923076923078,0.8461538461538461,0.07692307692307693,0.0,0.5,0.67,-0.17,0.16666666666666666,0.0,0.3333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.83,1.0,-0.17,0.3333333333333333,0.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,1.33,-0.33,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0
